query,title,url,source,seendate,year
International Yoga Day,爱康求索20载 ， 首家康养旗舰中心爱康悦养落地杭州西溪天堂,http://www.stcn.com/article/detail/1924520.html,,20250609T091500Z,2025
International Yoga Day,  Time for Party to prepare : BJP chief JP Nadda charts roadmap in Himachal ahead of Panchayat polls,http://www.calcuttanews.net/news/278254541/time-for-party-to-prepare-bjp-chief-jp-nadda-charts-roadmap-in-himachal-ahead-of-panchayat-polls,,20250602T230000Z,2025
International Yoga Day,  Time for Party to prepare : BJP chief JP Nadda charts roadmap in Himachal ahead of Panchayat polls,http://www.bignewsnetwork.com/news/278254541/time-for-party-to-prepare-bjp-chief-jp-nadda-charts-roadmap-in-himachal-ahead-of-panchayat-polls,,20250602T220000Z,2025
International Yoga Day,La astrónoma chilena que hace CrossFit y estará en el estreno del telescopio Vera C . Rubin,https://www.latercera.com/que-pasa/noticia/la-astronoma-chilena-que-hace-crossfit-y-estara-en-el-estreno-del-telescopio-vera-c-rubin/,,20250604T200000Z,2025
International Yoga Day,"Sweden Ultra - Hip Rooftop Club Gives California Pool Party Vibes With Cocktails , Beach Umbrellas , And DJs",https://www.islands.com/1881697/ultra-hip-pachanga-pool-rooftop-club-sweden-gives-california-pool-party-vibes-cocktails-beach-umbrellas-dj/,,20250614T164500Z,2025
International Yoga Day,Sri Lanka Latest Surf Hub Is A South Coast Gem With Perfect Reef Breaks And Stylish Eateries,https://www.islands.com/1875469/sri-lanka-latest-surf-hub-ahangama-south-coast-gem-perfect-reef-breaks-stylish-eateries/,,20250606T214500Z,2025
International Yoga Day,15 fun things to do in Vancouver this weekend : June 13 to 15,https://dailyhive.com/vancouver/vancouver-weekend-events-june-13-15,,20250613T184500Z,2025
"""International Day of Yoga""",Haryana CM Nayab Singh Saini attends the Yoga protocol training program in Panchkula,https://news.webindia123.com/news/Articles/India/20250613/4326584.html,,20250613T151500Z,2025
"""International Day of Yoga""",Free yoga and karate classes - Star of Mysore,https://starofmysore.com/free-yoga-and-karate-classes/,,20250601T164500Z,2025
"""International Day of Yoga""",Major global days in June,https://www.the-star.co.ke/news/infographics/2025-06-02-major-global-days-in-june,,20250602T114500Z,2025
"""International Day of Yoga""",11 - day Yoga camp at IIT - BHU from June 11 | Varanasi News,https://timesofindia.indiatimes.com/city/varanasi/11-day-yoga-camp-at-iit-bhu-from-june-11/articleshow/121606735.cms,,20250604T001500Z,2025
"""International Day of Yoga""","International Day of Yoga on June 21 :  ADC chairs preliminary meeting , asks officials to start preparations",https://starofmysore.com/international-day-of-yoga-on-june-21-adc-chairs-preliminary-meeting-asks-officials-to-start-preparations/,,20250610T173000Z,2025
"""International Day of Yoga""","Yoga Connect 2025 : A Hybrid Global Summit on  Yoga for One Earth , One Health  to be held tomorrow in New Delhi",https://news.webindia123.com/news/Articles/India/20250613/4326856.html,,20250613T173000Z,2025
"""International Day of Yoga""",Celebrate International Day of Yoga by joining a free class | West Orange Times & Observer,https://www.orangeobserver.com/news/2025/jun/13/celebrate-international-day-of-yoga-by-joining-a-free-class/,,20250614T010000Z,2025
"""International Day of Yoga""",Preparations are under way for Yoga Day celebrations in Madikeri | Mysuru News,https://timesofindia.indiatimes.com/city/mysuru/preparations-are-under-way-for-yoga-day-celebrations-in-madikeri/articleshow/121710271.cms,,20250608T210000Z,2025
"""International Day of Yoga""",Workshop Conducted to Equip Officials to Meet Surging Demand for IDY2025 Updates,https://orissadiary.com/workshop-conducted-to-equip-officials-to-meet-surging-demand-for-idy2025-updates/,,20250606T080000Z,2025
"""International Day of Yoga""",30k organisations register for Yoga Sangam 2025 : Ayush Ministry,https://www.prokerala.com/news/articles/a1641249.html,,20250605T101500Z,2025
"""International Day of Yoga""","IDY2025 : Yoga Sangam portal crosses 50 , 000 registrations , says Ayush Ministry",https://www.prokerala.com/news/articles/a1642866.html,,20250610T124500Z,2025
"""International Day of Yoga""",International Day of Yoga hosted by Brahma Kumaris World Spiritual Organization scheduled for June 22 in New York,https://www.newsindiatimes.com/international-day-of-yoga-hosted-by-brahma-kumaris-world-spiritual-organization-scheduled-for-june-22-in-new-york/,,20250611T191500Z,2025
"""International Day of Yoga""","Yoga for One Earth , One Health : the countdown begins",http://www.dailypioneer.com/2025/pioneer-exclusive/yoga-for-one-earth--one-health--the-countdown-begins.html,,20250611T214500Z,2025
"""International Day of Yoga""",Bulawayo hosts International Day of Yoga - Newsday Zimbabwe,https://www.newsday.co.zw/life-amp-style/article/200042511/bulawayo-hosts-international-day-of-yoga,,20250601T164500Z,2025
"""International Day of Yoga""",Global yoga movement began with PM Modi vision : Prataprao Jadhav,https://ianslive.in/global-yoga-movement-began-with-pm-modis-vision-prataprao-jadhav--20250612180005,,20250612T131500Z,2025
"""International Day of Yoga""",akp . gov . kh,https://www.akp.gov.kh/post/detail/339269,,20250612T064500Z,2025
"""International Day of Yoga""",All India Institute of Ayurveda to host Iyengar Yoga Workshop under Yoga Samavesh as part of International Yoga Day celebrations,http://www.calcuttanews.net/news/278264196/all-india-institute-of-ayurveda-to-host-iyengar-yoga-workshop-under-yoga-samavesh-as-part-of-international-yoga-day-celebrations,,20250608T193000Z,2025
"""International Day of Yoga""",CS for giving solar power push to energy sector through PM Surya Ghar Yojana scheme,https://www.dailyexcelsior.com/cs-for-giving-solar-power-push-to-energy-sector-through-pm-surya-ghar-yojana-scheme/,,20250611T010000Z,2025
"""International Day of Yoga""",Temporary Red Zone Declared in Visakhapatnam from June 17 to ... ,https://www.yovizag.com/temporary-red-zone-declared-in-vizag-from-june-17-to-june-21-ahead-of-pms-yoga-day-visit/,,20250612T110000Z,2025
"""International Day of Yoga""",CS reviews preparations for 11th IDY,https://kashmirreader.com/2025/06/11/cs-reviews-preparations-for-11th-idy/,,20250611T000000Z,2025
"""International Day of Yoga""",30k organisations register for Yoga Sangam 2025 : Ayush Ministry,https://www.mangalorean.com/30k-organisations-register-for-yoga-sangam-2025-ayush-ministry/,,20250605T080000Z,2025
"""International Day of Yoga""","Yoga Connect 2025 : A Hybrid Global Summit on  Yoga for One Earth , One Health  Inaugurated in Delhi today – Odisha Diary , Latest Odisha News , Breaking News Odisha",https://orissadiary.com/yoga-connect-2025-a-hybrid-global-summit-on-yoga-for-one-earth-one-health-inaugurated-in-delhi-today/,,20250614T163000Z,2025
"""International Day of Yoga""","Sanatan spirit , sovereign pride : India spiritual surge under PM Modi",https://www.prokerala.com/news/articles/a1640510.html,,20250602T170000Z,2025
"""International Day of Yoga""","Yoga Sangam 2025 Unites India : Over 30 , 000 Organisations Join the Movement",https://orissadiary.com/yoga-sangam-2025-unites-india-over-30000-organisations-join-the-movement/,,20250604T164500Z,2025
"""International Day of Yoga""",AICTE hosts webinar to promote  Yoga Sangam 2025  on International Day of Yoga,http://www.calcuttanews.net/news/278268602/aicte-hosts-webinar-to-promote-yoga-sangam-2025-on-international-day-of-yoga,,20250610T170000Z,2025
"""International Day of Yoga""","Sanatan spirit , sovereign pride : India spiritual surge under PM Modi",https://ianslive.in/sanatan-spirit-sovereign-pride-indias-spiritual-surge-under-pm-modi--20250602211204,,20250602T170000Z,2025
"""International Day of Yoga""","Princeton New Jersey , Events , Things To Do , Guide , Restaurants , Stores :: Event",https://princetonol.com/events/2025-06-21/,,20250601T080000Z,2025
