video_id,entity,label
4nDCyJx-uPA,उसके,GPE
4nDCyJx-uPA,उसके,GPE
4nDCyJx-uPA,उसके,GPE
4nDCyJx-uPA,दीजिए,ORG
4nDCyJx-uPA,रखिए और,PERSON
4nDCyJx-uPA,देखो अंगो रख दीजिए नाभी प,ORG
4nDCyJx-uPA,रखिए और,PERSON
4nDCyJx-uPA,देखो अंगो रख दीजिए नाभी प,ORG
4nDCyJx-uPA,रखिए और,PERSON
4nDCyJx-uPA,देखो अंगो रख के,ORG
4nDCyJx-uPA,दसरा,GPE
4nDCyJx-uPA,दसरा,GPE
4nDCyJx-uPA,दसरा,GPE
4nDCyJx-uPA,हल्के से,PERSON
4nDCyJx-uPA,बुलाना है कोयल कोल बोलती है,ORG
4nDCyJx-uPA,पेट से चला जाता,ORG
4nDCyJx-uPA,पेट से चला जाता,ORG
4nDCyJx-uPA,पेट,CARDINAL
4nDCyJx-uPA,दरबार,PERSON
4nDCyJx-uPA,दरबार,PERSON
4nDCyJx-uPA,दरबार में अकबर,PERSON
4nDCyJx-uPA,राजा,ORG
4nDCyJx-uPA,अच्छा तो बीरबल ने बताया,PERSON
4nDCyJx-uPA,जहां अपना,PERSON
4nDCyJx-uPA,अच्छा तो बीरबल ने बताया जहां अपना,PERSON
4nDCyJx-uPA,अच्छा तो बीरबल ने बताया जहां अपना,PERSON
4nDCyJx-uPA,अपना,ORG
4nDCyJx-uPA,अच्छा,PERSON
4nDCyJx-uPA,अपना,ORG
4nDCyJx-uPA,अच्छा,PERSON
4nDCyJx-uPA,अपना,ORG
4nDCyJx-uPA,भाई साहब,ORG
4nDCyJx-uPA,हैं,PERSON
4nDCyJx-uPA,पेट,GPE
4nDCyJx-uPA,हैं,PERSON
4nDCyJx-uPA,पेट,GPE
4nDCyJx-uPA,हैं,PERSON
4nDCyJx-uPA,हैं,PERSON
4nDCyJx-uPA,तो उसको उसको गैस,GPE
4nDCyJx-uPA,तो उसको उसको गैस,GPE
4nDCyJx-uPA,रखिए और,PERSON
4nDCyJx-uPA,रखिए और बंदर,PERSON
4nDCyJx-uPA,रखिए और बंदर,PERSON
4nDCyJx-uPA,रखो,PERSON
4nDCyJx-uPA,जाती,ORDINAL
4nDCyJx-uPA,जाती,ORDINAL
4nDCyJx-uPA,देखो,ORG
4nDCyJx-uPA,देखो,ORG
4nDCyJx-uPA,हल्के से अंदर हुप,PERSON
4nDCyJx-uPA,गैया,ORG
4nDCyJx-uPA,चरने गई घर,PERSON
4nDCyJx-uPA,गैया,ORG
4nDCyJx-uPA,चरने गई घर और जब मालिक,PERSON
4nDCyJx-uPA,गैया,ORG
4nDCyJx-uPA,चरने गई घर और जब मालिक,PERSON
4nDCyJx-uPA,है मा मा मा मा मा मा मा मा,ORG
4nDCyJx-uPA,पशु,PERSON
4nDCyJx-uPA,प्रकृति की गोद मा,ORG
4nDCyJx-uPA,पशु,PERSON
4nDCyJx-uPA,प्रकृति की गोद मा,ORG
4nDCyJx-uPA,पशु,PERSON
4nDCyJx-uPA,पशु पक्षी,PERSON
4nDCyJx-uPA,नहीं कि पशु पक्षी,PRODUCT
4nDCyJx-uPA,नहीं कि पशु पक्षी,PRODUCT
4nDCyJx-uPA,वा मानव,PERSON
4nDCyJx-uPA,वा मानव,PERSON
4nDCyJx-uPA,रोग,DATE
4nDCyJx-uPA,रोग,DATE
4nDCyJx-uPA,रोग का होता,ORG
4nDCyJx-uPA,रोग का होता,ORG
4nDCyJx-uPA,रोग का,PERSON
4nDCyJx-uPA,तो रोग ऐसे तो,ORG
4nDCyJx-uPA,तो रोग ऐसे तो,ORG
4nDCyJx-uPA,तो रोग ऐसे तो,ORG
4nDCyJx-uPA,तो रोग,GPE
4nDCyJx-uPA,पेट,CARDINAL
4nDCyJx-uPA,पेट,CARDINAL
4nDCyJx-uPA,पेट,GPE
4nDCyJx-uPA,हमें सुबह,ORG
4nDCyJx-uPA,हमें सुबह,ORG
4nDCyJx-uPA,हमें सुबह,ORG
4nDCyJx-uPA,लोग,CARDINAL
4nDCyJx-uPA,बोले पागल होगा,PERSON
4nDCyJx-uPA,उसकी जगह,PERSON
4nDCyJx-uPA,लोग,CARDINAL
4nDCyJx-uPA,बोले पागल होगा,PERSON
4nDCyJx-uPA,उसकी जगह,PERSON
4nDCyJx-uPA,लोग,CARDINAL
4nDCyJx-uPA,बोले पागल होगा,PERSON
4nDCyJx-uPA,उसकी जगह,PERSON
4nDCyJx-uPA,पेट,GPE
4nDCyJx-uPA,बीमारी,ORG
4nDCyJx-uPA,मैं,CARDINAL
4nDCyJx-uPA,मैं,CARDINAL
4nDCyJx-uPA,मैं,CARDINAL
4nDCyJx-uPA,मैं,CARDINAL
4nDCyJx-uPA,मैं,CARDINAL
4nDCyJx-uPA,लोग,CARDINAL
4nDCyJx-uPA,लोग,CARDINAL
4nDCyJx-uPA,लोग,CARDINAL
4nDCyJx-uPA,हमें,ORG
4nDCyJx-uPA,हमें,ORG
4nDCyJx-uPA,हमें,ORG
4nDCyJx-uPA,का मीनिंग,PERSON
4nDCyJx-uPA,का मीनिंग,PERSON
4nDCyJx-uPA,का मीनिंग,PERSON
4nDCyJx-uPA,संगीत,PRODUCT
4nDCyJx-uPA,सोचोगे,PERSON
4nDCyJx-uPA,होगा होगा,PERSON
4nDCyJx-uPA,का,PERSON
4nDCyJx-uPA,का,PERSON
4nDCyJx-uPA,का,PERSON
4nDCyJx-uPA,जैसा सोचोगे,PERSON
4nDCyJx-uPA,मोहला मोहला,PERSON
4nDCyJx-uPA,संगीत,PRODUCT
4nDCyJx-uPA,संगीत,ORG
4nDCyJx-uPA,संगीत,CARDINAL
4nDCyJx-uPA,संगीत,PRODUCT
4nDCyJx-uPA,सूरज,CARDINAL
4nDCyJx-uPA,तो,ORG
4nDCyJx-uPA,सूरज,CARDINAL
4nDCyJx-uPA,तो,ORG
4nDCyJx-uPA,सूरज,CARDINAL
4nDCyJx-uPA,तो,ORG
4nDCyJx-uPA,सात,CARDINAL
4nDCyJx-uPA,सात,CARDINAL
4nDCyJx-uPA,सात,CARDINAL
4nDCyJx-uPA,तो है,ORG
4nDCyJx-uPA,तो है,ORG
4nDCyJx-uPA,भगवान भगवान भगवान स स स,PERSON
4nDCyJx-uPA,जैसा,CARDINAL
4nDCyJx-uPA,जैसा सोचोगे,PERSON
4nDCyJx-uPA,जैसा,NORP
4nDCyJx-uPA,का,PERSON
4nDCyJx-uPA,का,PERSON
4nDCyJx-uPA,का,PERSON
4nDCyJx-uPA,होगा होगा,PERSON
4nDCyJx-uPA,पाओगे नमस्कार,PERSON
4nDCyJx-uPA,कार्याची,ORG
4nDCyJx-uPA,पाओगे नमस्कार,PERCENT
4nDCyJx-uPA,कार्याची,ORG
4nDCyJx-uPA,पाओगे नमस्कार,PERCENT
4nDCyJx-uPA,कार्याची,ORG
4nDCyJx-uPA,आजचा या,PERSON
4nDCyJx-uPA,घेऊन,PRODUCT
4nDCyJx-uPA,घेऊन,PRODUCT
4nDCyJx-uPA,वाद्य,NORP
4nDCyJx-uPA,महाकाल महाकाल महाकाल सूर्य कोटि सम,PERSON
4nDCyJx-uPA,सर्व का सु,PERSON
4nDCyJx-uPA,सर्वदा गणनायकाय गणय गणय गणय धीमहि,PRODUCT
4nDCyJx-uPA,सर्व,PERSON
4nDCyJx-uPA,सर्व,PERSON
4nDCyJx-uPA,सर्व मान्यव दीप,PERSON
4nDCyJx-uPA,क्त्र,DATE
4nDCyJx-uPA,सरा,WORK_OF_ART
4nDCyJx-uPA,क्त्र,DATE
4nDCyJx-uPA,सरा,WORK_OF_ART
4nDCyJx-uPA,क्त्र,DATE
4nDCyJx-uPA,सरा,WORK_OF_ART
4nDCyJx-uPA,संस्,ORG
4nDCyJx-uPA,संस्,ORG
4nDCyJx-uPA,संस्,ORG
4nDCyJx-uPA,की विनंती मी,ORG
4nDCyJx-uPA,कृपया,PRODUCT
4nDCyJx-uPA,या,GPE
4nDCyJx-uPA,या,GPE
4nDCyJx-uPA,या,GPE
4nDCyJx-uPA,सत्कार सत्कार,PERSON
4nDCyJx-uPA,सरा,WORK_OF_ART
4nDCyJx-uPA,एक्सरसाइज,GPE
4nDCyJx-uPA,एक्सरसाइज,GPE
4nDCyJx-uPA,एक्सरसाइज,GPE
4nDCyJx-uPA,करके अपने आप,PERSON
4nDCyJx-uPA,मैं,CARDINAL
4nDCyJx-uPA,मैं,CARDINAL
4nDCyJx-uPA,मैं समझती समझती समझती हूं हूं हूं हमारे दुं हमारे दुं हमारे दुं भाई वि भाई वि भाई वि,MONEY
4nDCyJx-uPA,एक्सरसाइज,GPE
4nDCyJx-uPA,एक्सरसाइज,GPE
4nDCyJx-uPA,विधिया,GPE
4nDCyJx-uPA,विधिया,GPE
4nDCyJx-uPA,विधिया,GPE
4nDCyJx-uPA,व्यक्ति,NORP
4nDCyJx-uPA,व्यक्ति,NORP
4nDCyJx-uPA,व्यक्ति,NORP
4nDCyJx-uPA,हैं,CARDINAL
4nDCyJx-uPA,हैं,CARDINAL
4nDCyJx-uPA,हैं तो नेचुरल,PERSON
4nDCyJx-uPA,परंतु उनकी विधि,ORG
4nDCyJx-uPA,परंतु उनकी विधि,ORG
4nDCyJx-uPA,परंतु उनकी विधि,ORG
4nDCyJx-uPA,लोग उससे,PERCENT
4nDCyJx-uPA,लोग उससे,PERCENT
4nDCyJx-uPA,या,GPE
4nDCyJx-uPA,या,GPE
4nDCyJx-uPA,वो,GPE
4nDCyJx-uPA,वो,GPE
4nDCyJx-uPA,वो,GPE
4nDCyJx-uPA,ना,PERSON
4nDCyJx-uPA,ना,PERSON
4nDCyJx-uPA,हैं परंतु,PERSON
4nDCyJx-uPA,प्राचीन,PRODUCT
4nDCyJx-uPA,हैं,CARDINAL
4nDCyJx-uPA,परंतु,ORG
4nDCyJx-uPA,प्राचीन,PRODUCT
4nDCyJx-uPA,हैं,CARDINAL
4nDCyJx-uPA,परंतु,ORG
4nDCyJx-uPA,है राजयोग,EVENT
4nDCyJx-uPA,मैं,CARDINAL
4nDCyJx-uPA,मैं,CARDINAL
4nDCyJx-uPA,मैं,CARDINAL
4nDCyJx-uPA,राजाओं का,ORG
4nDCyJx-uPA,राजा,ORG
4nDCyJx-uPA,हूं राजाओं,PERSON
4nDCyJx-uPA,राजा,ORG
4nDCyJx-uPA,राजाओं का,PERSON
4nDCyJx-uPA,राजा,ORG
4nDCyJx-uPA,हूं राजाओं,PERSON
4nDCyJx-uPA,राजा,ORG
4nDCyJx-uPA,राजाओं का,PERSON
4nDCyJx-uPA,राजा,ORG
4nDCyJx-uPA,हूं राजाओं,PERSON
4nDCyJx-uPA,जो,CARDINAL
4nDCyJx-uPA,जो,CARDINAL
4nDCyJx-uPA,मन के राजा,ORG
4nDCyJx-uPA,बन सकता है,PERSON
4nDCyJx-uPA,राजा,ORG
4nDCyJx-uPA,बन सकता है,PERSON
4nDCyJx-uPA,राजा,ORG
4nDCyJx-uPA,बन सकता है,PERSON
4nDCyJx-uPA,सकता है श्रीमद,PERSON
4nDCyJx-uPA,युद्ध,PERSON
4nDCyJx-uPA,युद्ध,PERSON
4nDCyJx-uPA,गीता,LOC
4nDCyJx-uPA,गीता,LOC
4nDCyJx-uPA,100,CARDINAL
4nDCyJx-uPA,लोक ह शलोक,PRODUCT
4nDCyJx-uPA,परर,ORG
4nDCyJx-uPA,100,CARDINAL
4nDCyJx-uPA,परर,ORG
4nDCyJx-uPA,100,CARDINAL
4nDCyJx-uPA,परर,ORG
4nDCyJx-uPA,ज्ञान,GPE
4nDCyJx-uPA,ज्ञान,GPE
4nDCyJx-uPA,ज्ञान,GPE
4nDCyJx-uPA,का वर्णन किया गया है युद्ध,PERSON
4nDCyJx-uPA,लोक,DATE
4nDCyJx-uPA,का वर्णन किया गया है युद्ध,PERSON
4nDCyJx-uPA,लोक,DATE
4nDCyJx-uPA,का वर्णन किया गया है युद्ध,PERSON
4nDCyJx-uPA,लोक,DATE
4nDCyJx-uPA,20,CARDINAL
4nDCyJx-uPA,20,CARDINAL
4nDCyJx-uPA,20,CARDINAL
4nDCyJx-uPA,उसको योगशास्त्र और,PERSON
4nDCyJx-uPA,करके और,PERSON
4nDCyJx-uPA,करके और,PERSON
4nDCyJx-uPA,गीता,PRODUCT
4nDCyJx-uPA,का अर इसीलिए,PERSON
4nDCyJx-uPA,का अर इसीलिए,PERSON
4nDCyJx-uPA,का जो,PERSON
4nDCyJx-uPA,भगवान,PERSON
4nDCyJx-uPA,भगवान,PERSON
4nDCyJx-uPA,भगवान,PERSON
4nDCyJx-uPA,5000,CARDINAL
4nDCyJx-uPA,पहले,ORDINAL
4nDCyJx-uPA,5000,CARDINAL
4nDCyJx-uPA,पहले,ORDINAL
4nDCyJx-uPA,5000,CARDINAL
4nDCyJx-uPA,पहले,ORDINAL
4nDCyJx-uPA,युद्ध,PRODUCT
4nDCyJx-uPA,ज्ञान दिया,ORG
4nDCyJx-uPA,ज्ञान दिया,ORG
4nDCyJx-uPA,ज्ञान दिया,ORG
4nDCyJx-uPA,5000,CARDINAL
4nDCyJx-uPA,प्राचीन से प्राचीन यह,QUANTITY
4nDCyJx-uPA,प्राचीन से प्राचीन यह,PRODUCT
4nDCyJx-uPA,प्राचीन से प्राचीन,PRODUCT
4nDCyJx-uPA,अंतराल,GPE
4nDCyJx-uPA,अंतराल,GPE
4nDCyJx-uPA,अंतराल,GPE
4nDCyJx-uPA,पहले,ORDINAL
4nDCyJx-uPA,पहले,ORDINAL
4nDCyJx-uPA,पहले,ORDINAL
4nDCyJx-uPA,योग,DATE
4nDCyJx-uPA,योग,DATE
4nDCyJx-uPA,पहले,ORDINAL
4nDCyJx-uPA,पहले,ORDINAL
4nDCyJx-uPA,प्र,ORG
4nDCyJx-uPA,प्रैक्टिकली अष्टांग,PERSON
4nDCyJx-uPA,का अंतराल जैसे सिखाया,ORG
4nDCyJx-uPA,का अंतराल जैसे सिखाया,ORG
4nDCyJx-uPA,का अंतराल,ORG
4nDCyJx-uPA,500,CARDINAL
4nDCyJx-uPA,500,CARDINAL
4nDCyJx-uPA,500,CARDINAL
4nDCyJx-uPA,या जो,GPE
4nDCyJx-uPA,या जो,GPE
4nDCyJx-uPA,भूल,PERSON
4nDCyJx-uPA,भूल,PERSON
4nDCyJx-uPA,करके जब विदेशी लोग,PERSON
4nDCyJx-uPA,हेल्थ,PERSON
4nDCyJx-uPA,भाई ने कहा कि भाई में,PERSON
4nDCyJx-uPA,भाई ने कहा कि,PERSON
4nDCyJx-uPA,भाई ने कहा कि भाई 70,PERSON
4nDCyJx-uPA,साइकोसोमेटिक 70,DATE
4nDCyJx-uPA,साइकोसोमेटिक 70,DATE
4nDCyJx-uPA,जीवन के हर पहलू,PERSON
4nDCyJx-uPA,जीवन के हर पहलू,PERSON
4nDCyJx-uPA,जीवन के हर पहलू,PERSON
4nDCyJx-uPA,इसीलिए राज बनाने की,PERSON
4nDCyJx-uPA,इसीलिए राज बनाने की,PERSON
4nDCyJx-uPA,सर्व योगों का राजा माना गया है कि योग,ORG
4nDCyJx-uPA,सर्व योगों का राजा माना गया है कि योग,ORG
4nDCyJx-uPA,सर्व योगों का राजा माना गया है,ORG
4nDCyJx-uPA,ज्ञान,GPE
4nDCyJx-uPA,कहा,GPE
4nDCyJx-uPA,ज्ञान,GPE
4nDCyJx-uPA,कहा,GPE
4nDCyJx-uPA,ज्ञान,GPE
4nDCyJx-uPA,है इसी,MONEY
4nDCyJx-uPA,भगवान,PERSON
4nDCyJx-uPA,भगवान,PERSON
4nDCyJx-uPA,अपने,ORG
4nDCyJx-uPA,या कर्तव्य को,ORG
4nDCyJx-uPA,की अपने,ORG
4nDCyJx-uPA,या कर्तव्य को,ORG
4nDCyJx-uPA,की अपने,ORG
4nDCyJx-uPA,या कर्तव्य को,ORG
4nDCyJx-uPA,है तुम्हें,LOC
4nDCyJx-uPA,है तुम्हें,LOC
4nDCyJx-uPA,है तुम्हें,LOC
4nDCyJx-uPA,की,ORG
4nDCyJx-uPA,की,ORG
4nDCyJx-uPA,निभाते,ORG
4nDCyJx-uPA,निभाते,ORG
4nDCyJx-uPA,निभाते,ORG
4nDCyJx-uPA,हैं,PERSON
4nDCyJx-uPA,उसी,ORG
4nDCyJx-uPA,हैं,PERSON
4nDCyJx-uPA,उसी,ORG
4nDCyJx-uPA,हैं,PERSON
4nDCyJx-uPA,उसी,ORG
4nDCyJx-uPA,भी,NORP
4nDCyJx-uPA,भी,NORP
4nDCyJx-uPA,भी,NORP
4nDCyJx-uPA,जाता,ORG
4nDCyJx-uPA,जाता है,ORG
4nDCyJx-uPA,जाता है,ORG
4nDCyJx-uPA,जाता है,ORG
4nDCyJx-uPA,चाहता,ORG
4nDCyJx-uPA,चाहता,ORG
4nDCyJx-uPA,चाहता,ORG
4nDCyJx-uPA,ना,PERSON
4nDCyJx-uPA,ना,PERSON
4nDCyJx-uPA,ना,PERSON
4nDCyJx-uPA,उसको कर्म,DATE
4nDCyJx-uPA,दिया,ORG
4nDCyJx-uPA,दिया,ORG
4nDCyJx-uPA,दिया,ORG
4nDCyJx-uPA,की आवश्यकता नहीं,ORG
4nDCyJx-uPA,की,ORG
4nDCyJx-uPA,की,ORG
4nDCyJx-uPA,कहा,GPE
4nDCyJx-uPA,कार्य बुद्धि क्योंकि आज मनुष्य का,PERSON
4nDCyJx-uPA,कार्य बुद्धि क्योंकि आज मनुष्य का,PERSON
4nDCyJx-uPA,का होता,PERSON
4nDCyJx-uPA,पावरफुल,CARDINAL
4nDCyJx-uPA,पावरफुल,CARDINAL
4nDCyJx-uPA,कुशल होगा,PERSON
4nDCyJx-uPA,कुशल होगा,PERSON
4nDCyJx-uPA,कुशल होगा,PERSON
4nDCyJx-uPA,कहा,GPE
4nDCyJx-uPA,कहा,GPE
4nDCyJx-uPA,कि मन का मन को एकाग्र,PERSON
4nDCyJx-uPA,कि मन का मन को एकाग्र,PERSON
4nDCyJx-uPA,कि मन का मन को एकाग्र,PERSON
4nDCyJx-uPA,कहा भगवान ने यही,PERSON
4nDCyJx-uPA,कहा भगवान ने यही,PERSON
4nDCyJx-uPA,कहा कि आज मनुष्य का मन यही कंप्लेन,PERSON
4nDCyJx-uPA,मनुष्य का मन यही कंप्लेन,PERSON
4nDCyJx-uPA,मनुष्य का मन यही कंप्लेन,PERSON
4nDCyJx-uPA,कि मन,PERSON
4nDCyJx-uPA,भटक जाता,ORG
4nDCyJx-uPA,पाता,ORG
4nDCyJx-uPA,भटक जाता,ORG
4nDCyJx-uPA,पाता,ORG
4nDCyJx-uPA,भटक जाता,ORG
4nDCyJx-uPA,पाता,ORG
4nDCyJx-uPA,कहा,GPE
4nDCyJx-uPA,कहा,GPE
4nDCyJx-uPA,कहा,GPE
4nDCyJx-uPA,मित्र बना ले,ORG
4nDCyJx-uPA,मित्र बना ले मेक,ORG
4nDCyJx-uPA,मित्र बना ले मेक,ORG
4nDCyJx-uPA,अपना,NORP
4nDCyJx-uPA,अपना,NORP
4nDCyJx-uPA,अपना,NORP
4nDCyJx-uPA,अपना,NORP
4nDCyJx-uPA,अपना,NORP
4nDCyJx-uPA,अपना,NORP
4nDCyJx-uPA,हमें,ORG
4nDCyJx-uPA,हमें,ORG
4nDCyJx-uPA,जा सकता है हमें,PERSON
4nDCyJx-uPA,जा सकता है क्योंकि मन भटकता है क्योंकि मन भटकता है क्योंकि मन भटकता है मन,PERSON
4nDCyJx-uPA,फोकस,GPE
4nDCyJx-uPA,जहा,CARDINAL
4nDCyJx-uPA,प्रति,ORG
4nDCyJx-uPA,प्रेम,CARDINAL
4nDCyJx-uPA,अपना,NORP
4nDCyJx-uPA,प्रेम,CARDINAL
4nDCyJx-uPA,अपना,NORP
4nDCyJx-uPA,प्रेम,CARDINAL
4nDCyJx-uPA,अपना,NORP
4nDCyJx-uPA,लिया,PERSON
4nDCyJx-uPA,लिया,PERSON
4nDCyJx-uPA,लिया कि ईश्वर,PERSON
4nDCyJx-uPA,प्रति जो समर्पण भाव है ईश्वर कि ईश्वर,ORG
4nDCyJx-uPA,प्रति जो समर्पण भाव है ईश्वर,ORG
4nDCyJx-uPA,प्रति जो समर्पण भाव है ईश्वर,ORG
4nDCyJx-uPA,प्रति जो भाव है प्रेम भाव उसी,ORG
4nDCyJx-uPA,प्रति जो भाव है प्रेम भाव उसी,ORG
4nDCyJx-uPA,प्रति जो भाव है प्रेम भाव,ORG
4nDCyJx-uPA,कहा,GPE
4nDCyJx-uPA,कहा,GPE
4nDCyJx-uPA,कहा,GPE
4nDCyJx-uPA,भक्ति,NORP
4nDCyJx-uPA,भक्ति,NORP
4nDCyJx-uPA,भक्ति,NORP
4nDCyJx-uPA,हर हर,ORG
4nDCyJx-uPA,हर हर,ORG
4nDCyJx-uPA,भक्ति,ORG
4nDCyJx-uPA,भक्ति,ORG
4nDCyJx-uPA,भक्ति,ORG
4nDCyJx-uPA,कहा,GPE
4nDCyJx-uPA,सन्यास माना बुरी,ORG
4nDCyJx-uPA,का करना सन्यास माना,PERSON
4nDCyJx-uPA,का करना सन्यास माना,PERSON
4nDCyJx-uPA,का व्यवहार,PERSON
4nDCyJx-uPA,का संन्यास,PERSON
4nDCyJx-uPA,का संन्यास,PERSON
4nDCyJx-uPA,कहा गया है कि इसी,DATE
4nDCyJx-uPA,कहा गया है कि इसी,DATE
4nDCyJx-uPA,लाएंगे,CARDINAL
4nDCyJx-uPA,लाएंगे,CARDINAL
4nDCyJx-uPA,या है या,ORG
4nDCyJx-uPA,या है या,ORG
4nDCyJx-uPA,या,GPE
4nDCyJx-uPA,वहां चला जाता,ORG
4nDCyJx-uPA,वहां चला जाता,ORG
4nDCyJx-uPA,वहां चला जाता,ORG
4nDCyJx-uPA,व्यक्ति,NORP
4nDCyJx-uPA,व्यक्ति,NORP
4nDCyJx-uPA,व्यक्ति का,NORP
4nDCyJx-uPA,जाता,ORG
4nDCyJx-uPA,जाता,ORG
4nDCyJx-uPA,होता है इसीलिए उसको,ORG
4nDCyJx-uPA,होता है इसीलिए उसको,ORG
4nDCyJx-uPA,होता है इसीलिए उसको,ORG
4nDCyJx-uPA,कहा गया और इसी,ORG
4nDCyJx-uPA,कहा,GPE
4nDCyJx-uPA,कहा,GPE
4nDCyJx-uPA,कहा गया उसके लिए,ORG
4nDCyJx-uPA,बड़ी,ORG
4nDCyJx-uPA,उसके,GPE
4nDCyJx-uPA,बड़ी,ORG
4nDCyJx-uPA,उसके,GPE
4nDCyJx-uPA,बड़ी,ORG
4nDCyJx-uPA,हैं,PERSON
4nDCyJx-uPA,इसीलिए,ORG
4nDCyJx-uPA,हैं,PERSON
4nDCyJx-uPA,इसीलिए,ORG
4nDCyJx-uPA,हैं,PERSON
4nDCyJx-uPA,इसीलिए,ORG
4nDCyJx-uPA,हैं यह योग हर प्रकार,ORG
4nDCyJx-uPA,लोग,CARDINAL
4nDCyJx-uPA,हैं यह योग हर प्रकार,PERSON
4nDCyJx-uPA,लोग,CARDINAL
4nDCyJx-uPA,हैं यह योग हर प्रकार,PERSON
4nDCyJx-uPA,लोग,CARDINAL
4nDCyJx-uPA,हैं माताए,ORG
4nDCyJx-uPA,हैं माताए,ORG
4nDCyJx-uPA,हैं माताए,ORG
4nDCyJx-uPA,जो,NORP
4nDCyJx-uPA,हैं,CARDINAL
4nDCyJx-uPA,निवृत्ति,CARDINAL
4nDCyJx-uPA,हैं,CARDINAL
4nDCyJx-uPA,निवृत्ति,CARDINAL
4nDCyJx-uPA,हैं जो,PERSON
4nDCyJx-uPA,हैं जो,PERSON
4nDCyJx-uPA,हैं जो बुद्धि से,PERSON
4nDCyJx-uPA,हैं,PERSON
4nDCyJx-uPA,हैं,PERSON
4nDCyJx-uPA,हैं,PERSON
4nDCyJx-uPA,लोग,CARDINAL
4nDCyJx-uPA,हैं चाहे,PERSON
4nDCyJx-uPA,हैं चाहे,PERSON
4nDCyJx-uPA,हैं चाहे,PERSON
4nDCyJx-uPA,वो,GPE
4nDCyJx-uPA,वो माताएं,ORG
4nDCyJx-uPA,वो माताएं,ORG
4nDCyJx-uPA,वो माताएं,ORG
4nDCyJx-uPA,ज्ञान हासिल,PERSON
4nDCyJx-uPA,तो ज्ञान,GPE
4nDCyJx-uPA,ज्ञान हासिल,PERSON
4nDCyJx-uPA,तो ज्ञान,GPE
4nDCyJx-uPA,ज्ञान हासिल,PERSON
4nDCyJx-uPA,तो ज्ञान,GPE
4nDCyJx-uPA,सहज,ORG
4nDCyJx-uPA,सहज,ORG
4nDCyJx-uPA,सहज,ORG
4nDCyJx-uPA,वो,GPE
4nDCyJx-uPA,वो,GPE
4nDCyJx-uPA,भी एक्सरसाइ,WORK_OF_ART
4nDCyJx-uPA,भी एक्सरसाइ,WORK_OF_ART
4nDCyJx-uPA,भी एक्सरसाइ,WORK_OF_ART
4nDCyJx-uPA,सारे,PERSON
4nDCyJx-uPA,का,ORG
4nDCyJx-uPA,सारे,PERSON
4nDCyJx-uPA,का,ORG
4nDCyJx-uPA,सारे,PERSON
4nDCyJx-uPA,जो है बैलेंस राजयोग,DATE
4nDCyJx-uPA,जो है बैलेंस राजयोग,DATE
4nDCyJx-uPA,का मन का बैलेंस सिर,PERSON
4nDCyJx-uPA,हैं,PRODUCT
4nDCyJx-uPA,हैं,PRODUCT
4nDCyJx-uPA,हैं,DATE
4nDCyJx-uPA,कितना डिटैच,PERSON
4nDCyJx-uPA,हैं,PERSON
4nDCyJx-uPA,प्यारा रह डिटैच,QUANTITY
4nDCyJx-uPA,हैं,PERSON
4nDCyJx-uPA,प्यारा रह डिटैच,QUANTITY
4nDCyJx-uPA,हैं,PERSON
4nDCyJx-uPA,लगा,CARDINAL
4nDCyJx-uPA,लेकिन,CARDINAL
4nDCyJx-uPA,जैसे पदमासन,PERSON
4nDCyJx-uPA,लगा,CARDINAL
4nDCyJx-uPA,लेकिन,CARDINAL
4nDCyJx-uPA,जैसे पदमासन,PERSON
4nDCyJx-uPA,लगा,CARDINAL
4nDCyJx-uPA,लेकिन,CARDINAL
4nDCyJx-uPA,जैसे विचार पवित्र विचार पवित्र,PERSON
4nDCyJx-uPA,कितना,PERSON
4nDCyJx-uPA,कितना,PERSON
4nDCyJx-uPA,तो हठ,ORG
4nDCyJx-uPA,जो,CARDINAL
4nDCyJx-uPA,फिजिकली वो,GPE
4nDCyJx-uPA,जो,CARDINAL
4nDCyJx-uPA,फिजिकली वो,GPE
4nDCyJx-uPA,जो,CARDINAL
4nDCyJx-uPA,प्रैक्टिस,CARDINAL
4nDCyJx-uPA,हैं राज,PERSON
4nDCyJx-uPA,प्रैक्टिस,CARDINAL
4nDCyJx-uPA,हैं राज,PERSON
4nDCyJx-uPA,प्रैक्टिस,CARDINAL
4nDCyJx-uPA,हैं राज,PERSON
4nDCyJx-uPA,किया जाता,ORG
4nDCyJx-uPA,किया जाता,ORG
4nDCyJx-uPA,70,CARDINAL
4nDCyJx-uPA,70,CARDINAL
4nDCyJx-uPA,70,CARDINAL
4nDCyJx-uPA,स्वस्थ जीवन स्वस्थ,PERSON
4nDCyJx-uPA,स्वस्थ जीवन स्वस्थ,PERSON
4nDCyJx-uPA,उसके,GPE
4nDCyJx-uPA,राज,ORG
4nDCyJx-uPA,कहा,GPE
4nDCyJx-uPA,स्थिति है उससे,DATE
4nDCyJx-uPA,की जो,ORG
4nDCyJx-uPA,की जो,ORG
4nDCyJx-uPA,स्थिति,GPE
4nDCyJx-uPA,स्थिति,PERSON
4nDCyJx-uPA,करके,PERSON
4nDCyJx-uPA,करके,PERSON
4nDCyJx-uPA,स्थिति,GPE
4nDCyJx-uPA,स्थिति,GPE
4nDCyJx-uPA,स्थिति,GPE
4nDCyJx-uPA,बारबार,GPE
4nDCyJx-uPA,कहा,GPE
